"ID","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"33",6638300602,2011,3.72,1596,2,142.116918945,193.585959473,249.145839844,190.47684021,194.343800659,223.588280029,175.134800415,127.069959412,260.255,319.33671875,16.5076797867,16.4551199722,16.4189600754,16.7046801758,16.5137201691,16.3118400955,16.5686401367,16.3688002014,16.2284399414,15.9408800125,24.9003199768,24.5272800446,24.4784000397,24.6397602081,24.6318800354,24.4855200195,25.0594801331,25.1928399658,23.8355199432,23.16416008,20.7039995193,20.4912004471,20.448679924,20.6722202301,20.5727996826,20.3986797333,20.8140602112,20.7808208466,20.0319795609,19.5525197983,8.3926410675,8.07216072083,8.05943870544,7.93508148193,8.1181602478,8.17367935181,8.49084091187,8.82403945923,7.60708045959,7.223279953,2075.05411774,164.018760567,244.915160446,204.466959953,80.896402359,207.505411774,16.4018760567,24.4915160446,20.4466959953,8.0896402359,56.1547012,22.5191994,5.41666666667,0.0498333333333,3,0,3,2,0,61
"38",6600102066,2011,2.2,1480,2,127.956521301,164.864160156,216.486078491,286.52039917,230.477720337,220.823479614,222.12315979,184.254598999,145.281040649,285.795839844,17.2161599731,17.3690401459,17.4400799561,17.3045999908,17.5604001617,17.3188402557,17.2200798798,17.0131999969,17.0200799561,16.8415200806,27.2424800873,27.3617198944,27.2333599091,26.99583992,27.1056400299,26.5715600586,26.6076800537,27.4901198578,27.3110400391,26.6516402435,22.2293195724,22.3653793335,22.3367204666,22.1502199173,22.3330202103,21.9451999664,21.9138793945,22.251660347,22.1655607224,21.7465801239,10.0263195038,9.99267959595,9.79327964783,9.69124031067,9.54524040222,9.25271987915,9.38759994507,10.4769191742,10.2909603119,9.81011962891,2084.58299835,172.304000397,270.571080093,221.437540054,98.2670783997,208.458299835,17.2304000397,27.0571080093,22.1437540054,9.82670783997,62.1026993,13.1581001,5.4,0.038,3,0,3,0,0,81.5
"40",6600100722,2011,3.04,1466,2,128.260119324,164.654559937,220.507880859,283.455080566,229.13684082,220.869960327,219.167080078,187.18947937,144.758879395,287.880561523,17.3113999939,17.4521601868,17.4881600189,17.3501198578,17.636680069,17.3785199738,17.2541601562,17.1057601929,17.0915999603,16.9223201752,27.4129999542,27.4236401367,27.2747600555,26.9285198975,27.0862001038,26.5454000854,26.6489200592,27.381519928,27.3222000885,26.6112000275,22.3621997833,22.4378995895,22.3814592361,22.1393203735,22.3614406586,21.9619598389,21.9515399933,22.243639946,22.2069005966,21.7667598724,10.101600647,9.97147941589,9.78660011292,9.5783996582,9.44952011108,9.16688156128,9.39476013184,10.2757587433,10.2306003571,9.68888092041,2085.8804422,172.990880585,270.635360336,221.813119888,97.644481659,208.58804422,17.2990880585,27.0635360336,22.1813119888,9.7644481659,293.6289978,8.0539398,5.4,0.038,3,0,3,0,0,79.625
"42",6600102095,2011,1.8,1671,2,116.436680298,154.011558838,184.205839233,272.002799072,219.1231604,198.864639893,187.692080688,148.15,123.443640747,245.013718262,16.1004800415,16.475880127,16.4793999481,16.4853598785,16.5588000488,16.4630400085,16.2885198212,15.9521999359,15.9747199631,15.837840004,25.6441600037,25.8583998108,25.6880799866,25.5229998779,25.7101200104,25.2160801697,25.2548400116,26.071720047,25.9068799591,25.0353601837,20.8723192215,21.167140007,21.0837402344,21.0041799545,21.1344594955,20.8395595551,20.7716798782,21.0119600296,20.9407997131,20.4366002083,9.54368019104,9.38252067566,9.20867919922,9.03764152527,9.15131950378,8.75304031372,8.96632194519,10.1195201874,9.93215942383,9.19752025604,1848.94411743,162.616239777,255.908640061,209.262438297,93.2924032211,184.894411743,16.2616239777,25.5908640061,20.9262438297,9.32924032211,15.9454002,19.4895992,5.4,0.038,3,0,3,0,0,81.5
"44",6600102480,2011,3.1,1250,2,114.591279602,147.945199585,203.715360107,249.734480591,189.08855896,176.695198975,144.180361328,146.008839111,122.158959351,250.908720093,17.4206399536,17.7547199249,17.6927198792,17.6787998199,17.9222400665,17.7113598633,17.3707199097,17.3307602692,17.2389600372,17.2844402313,28.0870798492,28.0588000488,27.8101999664,27.3301200867,27.6040800476,27.0390799713,27.0888000488,27.9651999664,27.9460798645,27.1623599243,22.75385952,22.9067602158,22.7514600754,22.5044603348,22.7631597519,22.3752193451,22.22976017,22.64798069,22.5925197601,22.223400116,10.6664409637,10.3040790558,10.1174793243,9.65131950378,9.68184089661,9.32772064209,9.71808052063,10.6344394684,10.707118988,9.87791824341,1745.0269577,175.405359955,276.091799774,225.748579979,100.686437607,174.50269577,17.5405359955,27.6091799774,22.5748579979,10.0686437607,216.6340027,11.1384001,5.35,0.0255,3,1,3,0,0,78.75
"45",6600101163,2011,6.48,1346,2,126.20467926,164.455839844,215.440958862,288.397440186,226.447640381,216.525560913,212.536919556,181.509960938,140.356161194,286.618278809,17.0975600433,17.2614402771,17.3099201965,17.1845198822,17.4223999786,17.1782002258,17.0464402008,16.8329197693,16.8551598358,16.692359848,26.994759903,27.1641999817,27.0494399261,26.8317198944,26.9819200897,26.474280014,26.4529201508,27.3229599762,27.1828799438,26.4562799072,22.0461606979,22.2128200531,22.1796798706,22.0081205368,22.2021598816,21.8262395859,21.7496805191,22.0779399872,22.0190200806,21.5743198395,9.89719963074,9.902759552,9.73952102661,9.64719963074,9.55952072144,9.29607963562,9.40648078918,10.4900398254,10.3277206421,9.76391983032,2058.49343994,170.880920257,268.911359787,219.896141052,98.0304412842,205.849343994,17.0880920257,26.8911359787,21.9896141052,9.80304412842,248.8240051,25.7453003,5.4,0.038,3,0,3,0,0,81.625
"46",6600101173,2011,5.24,1446,2,127.138520203,164.467959595,219.130600586,286.272080078,225.889120483,217.220241699,212.2940802,183.968278809,141.411559448,288.920599365,17.2285999298,17.3548799896,17.3969600677,17.2679599762,17.5303199768,17.2682398987,17.1393598175,16.9565200043,16.9708000183,16.8060400391,27.2358400726,27.3240000916,27.2032801056,26.9195198822,27.0732801056,26.5540400696,26.5872399139,27.3761597443,27.2916799927,26.5686401367,22.232219696,22.3394393921,22.3001194,22.0937395096,22.3017997742,21.9111404419,21.8633003235,22.1663398743,22.1312398911,21.6873397827,10.0072402954,9.96912002563,9.80632019043,9.65155982971,9.54296112061,9.28580093384,9.44787979126,10.4196395874,10.3208789825,9.76259994507,2066.71304047,171.919679718,270.133680115,221.026678085,98.2140007019,206.671304047,17.1919679718,27.0133680115,22.1026678085,9.82140007019,75.6507034,10.1934004,5.41666666667,0.0498333333333,3,0,3,2,0,0
"50",6600101162,2011,1.57,1514,2,127.119319458,164.629078979,218.76736084,287.019599609,226.348960571,218.146881104,213.545800781,184.818878784,141.430681152,289.434278564,17.2044400024,17.3329599762,17.3718397522,17.242720108,17.5028798676,17.2439600372,17.113999939,16.9306798553,16.9451598358,16.7779601288,27.180759964,27.2815200806,27.1574399567,26.8837199402,27.0392001343,26.5254000854,26.5503998566,27.3392401123,27.2535198212,26.5263600159,22.1925992966,22.3072404861,22.2646398544,22.0632200241,22.2710399628,21.8846797943,21.8322000504,22.1349601746,22.0993394852,21.6521596909,9.97632026672,9.94856071472,9.78560066223,9.64100074768,9.53631973267,9.28144073486,9.43639945984,10.4085617065,10.3083591461,9.7483997345,2071.26083984,171.666599502,269.737559967,220.702078819,98.0709629058,207.126083984,17.1666599502,26.9737559967,22.0702078819,9.80709629058,139.3990021,4.2720399,5.41666666667,0.0498333333333,3,0,3,2,0,0
"51",6600102218,2011,3.19,1652,2,159.399921875,197.670681152,281.84208252,223.960519409,206.104760742,203.49644165,161.032720337,133.190960388,262.694318848,315.768120117,16.9682000732,17.0380401611,16.9727599335,17.1128400421,16.9529199219,16.8289201355,16.511519928,16.5331599808,16.3777998352,16.3585200119,26.7363998413,26.6097201538,26.5061199188,26.6196401215,26.0913201141,26.0500400543,27.0799198914,26.7962399292,26.0895599365,25.6245600891,21.8523006439,21.8238801956,21.7394399643,21.8662405014,21.5221195221,21.4394798279,21.7957201004,21.6646995544,21.2336797714,20.9915399551,9.76819992065,9.57168006897,9.53336143494,9.50679969788,9.13840103149,9.221118927,10.5683994293,10.2630805969,9.71175956726,9.26603889465,2145.16052704,167.654680023,264.20352005,215.929100036,96.548839569,214.516052704,16.7654680023,26.420352005,21.5929100036,9.6548839569,23.5948009,37.5677986,5.4,0.038,3,0,3,0,0,81.5
"56",6600100482,2011,0.65,1603,2,115.463879089,154.16131958,181.174000244,267.994119263,229.030958862,215.528800049,212.894360352,169.687879639,135.797519531,248.124440918,15.9516400528,16.3596001053,16.2413999557,16.1503999329,16.3181198502,16.2489199829,15.9547999191,15.8533600616,15.7989199829,15.6632799149,24.7464798737,25.0312400055,24.7343599701,24.4700798798,24.7056400299,24.3890802002,24.4148800659,25.0396800232,24.9434398651,23.9982000732,20.3490595818,20.6954202652,20.4878797531,20.3102397919,20.511879921,20.3190002441,20.1848402023,20.4465203285,20.3711795807,19.8307394981,8.79483890533,8.67164039612,8.4929599762,8.31967926025,8.38752174377,8.14015960693,8.46008110046,9.18632030487,9.14451980591,8.3349199295,1929.85727753,160.540439758,246.473079987,203.506759167,85.9326410293,192.985727753,16.0540439758,24.6473079987,20.3506759167,8.59326410293,307.0419922,28.2800999,5.33333333333,0.0421666666667,3,3,3,0,0,79.25
"58",6600101506,2011,2.9,1449,2,126.307080994,164.384158936,212.021520386,288.638001709,229.04420105,218.010521851,217.214559937,180.046199341,141.770719604,282.958001709,17.0413200378,17.2309600067,17.2957600403,17.1701602173,17.3954799652,17.1729600525,17.0575199127,16.8176399994,16.8389200592,16.6672399902,26.9148400879,27.122519989,27.000240097,26.8242401123,26.9462799072,26.4326399994,26.404240036,27.3419600677,27.1343200684,26.4464398956,21.9780807495,22.1767406464,22.1479997635,21.9972000122,22.170879364,21.8028001785,21.7308797836,22.0798006058,21.9866199493,21.5568399429,9.87351989746,9.89155960083,9.70448112488,9.65407943726,9.55080032349,9.25967979431,9.34671974182,10.5243206024,10.2953987122,9.77919960022,2060.39496552,170.687960281,268.567720261,219.627840996,97.8797588349,206.039496552,17.0687960281,26.8567720261,21.9627840996,9.78797588349,253.2169952,14.9266005,5.4,0.038,3,0,3,0,0,80.75
"59",6600101099,2011,2.81,1501,2,126.203598938,164.242879639,216.083560791,287.659960937,225.511279907,214.86067749,210.453078613,180.176679688,140.193278198,286.222518311,17.1287599182,17.2878000641,17.342720108,17.2192800903,17.4576799774,17.2070800781,17.0781600189,16.8618001556,16.8858798218,16.7265198517,27.0740800476,27.2331600952,27.1290001678,26.9027200317,27.0494000244,26.5336000824,26.51647995,27.3955599213,27.253400116,26.5339201355,22.1014194489,22.2604799271,22.2358598709,22.0609998703,22.2535400391,21.8703403473,21.7973194122,22.1286792755,22.0696401596,21.6302204132,9.94532012939,9.94536018372,9.78627967834,9.68343925476,9.59172058105,9.32651901245,9.43832015991,10.5337600708,10.367521286,9.80739974976,2051.60751251,171.195680084,269.621320572,220.408498764,98.4256401062,205.160751251,17.1195680084,26.9621320572,22.0408498764,9.84256401062,104.4209976,8.3291197,5.4,0.038,3,0,3,0,0,77.75
"61",6600101172,2011,3.81,1458,2,127.138520203,164.467959595,219.130600586,286.272080078,225.889120483,217.220241699,212.2940802,183.968278809,141.411559448,288.920599365,17.2285999298,17.3548799896,17.3969600677,17.2679599762,17.5303199768,17.2682398987,17.1393598175,16.9565200043,16.9708000183,16.8060400391,27.2358400726,27.3240000916,27.2032801056,26.9195198822,27.0732801056,26.5540400696,26.5872399139,27.3761597443,27.2916799927,26.5686401367,22.232219696,22.3394393921,22.3001194,22.0937395096,22.3017997742,21.9111404419,21.8633003235,22.1663398743,22.1312398911,21.6873397827,10.0072402954,9.96912002563,9.80632019043,9.65155982971,9.54296112061,9.28580093384,9.44787979126,10.4196395874,10.3208789825,9.76259994507,2066.71304047,171.919679718,270.133680115,221.026678085,98.2140007019,206.671304047,17.1919679718,27.0133680115,22.1026678085,9.82140007019,359.2749939,17.7481995,5.41666666667,0.0498333333333,3,0,3,2,0,80.25
"62",6600102783,2011,1.8,1528,2,123.427520447,162.380959473,208.817081299,286.167720947,222.96855896,207.012278442,201.266761475,169.371200562,135.822159729,276.034797363,16.890039978,17.1530400848,17.2126399994,17.1132800293,17.303640213,17.0832798767,16.935,16.6739598846,16.6952799225,16.5582800293,26.7643600464,27.0129199219,26.9235199738,26.7593199158,26.9193999481,26.396160202,26.3216000366,27.3193199921,27.1117997742,26.3681200409,21.8271999359,22.0829801559,22.0680799484,21.936299324,22.1115198135,21.7397203445,21.6282997131,21.9966402054,21.9035396576,21.4632005692,9.87432098389,9.85988044739,9.71087837219,9.64603996277,9.61575889587,9.31287956238,9.38660049438,10.6453609467,10.416519165,9.80983924866,1993.2690387,169.618440018,267.896519852,218.757479667,98.2780780792,199.32690387,16.9618440018,26.7896519852,21.8757479667,9.82780780792,166.1490021,31.3491001,5.4,0.038,3,0,3,0,0,80.375
"64",6600101091,2011,1.48,1488,2,126.131921692,164.126600952,215.802120972,287.433640137,225.336239624,214.082680054,209.851079712,179.194280396,140.181119385,285.450881348,17.1285999298,17.2918799591,17.3515200806,17.2291201019,17.4649199677,17.214759903,17.0881599426,16.8661997986,16.8911999512,16.7333200073,27.0871199799,27.2500801086,27.1508399963,26.9287599945,27.0711999512,26.5516001129,26.5320400238,27.4277999878,27.2745600128,26.5612398529,22.1078596115,22.2709798813,22.2511806488,22.0789403915,22.2680597305,21.8831796646,21.8100996017,22.1469993591,22.0828800201,21.6472797394,9.95852088928,9.95820045471,9.79932022095,9.69964027405,9.60627937317,9.3368396759,9.44388008118,10.5615997314,10.3833618164,9.82791900635,2047.59056427,171.259679642,269.835240021,220.547458648,98.5755615234,204.759056427,17.1259679642,26.9835240021,22.0547458648,9.85755615234,193.5700073,13.5886002,5.4,0.038,3,0,3,0,0,0
"65",6600102720,2011,2.5,1544,2,125.124559937,163.060518799,214.520159302,285.665919189,222.654798584,208.115758667,203.360480347,173.470880737,138.815679016,281.47171875,17.1148400879,17.3025200653,17.376720047,17.2674399567,17.4859200287,17.2335600281,17.1066400909,16.8647999573,16.8939199066,16.7509601593,27.1416801453,27.3256800842,27.2556800842,27.0461999512,27.1827200317,26.6466799927,26.6059598541,27.5732401276,27.3837998199,26.6804000092,22.1282596588,22.3141002655,22.3162002563,22.1568202972,22.3343200684,21.940120697,21.8562994003,22.2190198898,22.1388597488,21.7156801224,10.02684021,10.0231590271,9.87895965576,9.77875900269,9.69680023193,9.41312026978,9.49931907654,10.7084407806,10.4898815155,9.92944145203,2016.26047333,171.397320328,270.8420401,221.119680405,99.4447212219,201.626047333,17.1397320328,27.08420401,22.1119680405,9.94447212219,171.6900024,20.0207005,5.4,0.038,3,0,3,0,0,80.5
"66",6600101731,2011,2.87,1543,2,124.323119202,163.118200684,210.060879517,287.256999512,224.792518921,210.622119141,206.057720337,172.973279419,137.477680664,278.764041748,16.9399999237,17.1761998749,17.2354000092,17.1264800262,17.329079895,17.1065999603,16.9667201233,16.7133998108,16.7366002655,16.5887998962,26.7998399353,27.035,26.9347200775,26.7655199432,26.9164402771,26.3997200775,26.3381200409,27.3103199005,27.1091999054,26.3776400757,21.8699197769,22.1055994034,22.0850601196,21.9460000992,22.1227607727,21.753159523,21.6524200439,22.0118598938,21.9229001999,21.4832201004,9.85983848572,9.85880088806,9.69932174683,9.63903999329,9.58736038208,9.29311943054,9.37139892578,10.5969200134,10.3725986481,9.78883934021,2015.44655915,169.919279785,267.986520233,218.952899933,98.067237854,201.544655914,16.9919279785,26.7986520233,21.8952899933,9.8067237854,324.4620056,15.5782003,5.4,0.038,3,0,3,0,0,79.75
"68",6600103213,2011,2.12,1471,2,164.963599854,215.945440063,288.312399902,229.129520874,219.793197632,218.605441284,183.921399536,143.169039307,287.004078369,331.648879395,17.3019998932,17.360920105,17.2284797668,17.4760399628,17.2346800995,17.1215599823,16.9091599274,16.9259598541,16.751120224,16.7258399963,27.2428401184,27.1194800568,26.8969599915,27.0251599884,26.5074401855,26.5113999939,27.3849198151,27.2240399933,26.5336801147,26.2145599365,22.2724199295,22.2402000427,22.0627193451,22.2505998611,21.8710603714,21.8164796829,22.1470403671,22.0749998093,21.6423997879,21.470199585,9.94083976746,9.75856018066,9.66847991943,9.54911994934,9.27276039124,9.38984107971,10.4757595062,10.298078537,9.78256034851,9.48871994019,2282.49299622,171.035759811,268.660480194,219.848118782,97.6247196197,228.249299622,17.1035759811,26.8660480194,21.9848118782,9.76247196197,261.0270081,4.4558001,5.4,0.038,3,0,3,0,0,0
