"","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Cascajoso","PuntajeTotal"
"prec6",-0.00529491369389621,-0.7882682290678,0.620194376981072,-0.323095025579283,0.114925246467313,0.296175850507417,-0.0756681252484132,0.420151718057754,0.73604246270043,0.898719482734888,1,0.543352234147166,-0.247921255923036,0.451259586963937,0.799037995463481,0.38214256109123,0.399137572158636,0.360360880608091,0.408601198314994,0.39756314513689,0.285993884682173,0.24567141108934,0.144863068966368,0.1409681911573,0.0388929303607023,0.107861023020675,0.235415163508079,0.336493333518285,0.18085482012811,-0.126913562843408,-0.113267468218366,0.084574644208085,0.127706498848213,-0.0264206277973698,-0.233163935775307,0.224700626450291,0.306105881581472,0.3539795538491,0.288389146590958,0.101705689354954,0.058905012596287,0.150962705317366,0.138149609294679,0.0401824423193254,-0.141955677568094,-0.272931237247933,-0.0123689652158602,0.202307821043415,-0.153756179078473,-0.597074856817896,-0.574274130510436,-0.119120751092371,0.0674719712518636,-0.18669507364531,-0.40696045285414,0.782975296046993,0.295251958444888,0.0607231072827551,0.158495326921721,-0.260210978994279,0.782975296046951,0.295251958444276,0.0607231072825305,0.158495326920091,-0.260210978994047,-0.0282222895520487,0.00714129269751662,0.0361169281690121,0.011803627728947,0.0197215799644938,0.0264789735775341,0.10563179435299,-0.086220860468537,-0.238255230760128
"prec7",-0.0725198419873583,-0.336357484889049,0.34420295524233,-0.307893454857646,0.0439626078227116,0.57475342516642,0.54504175614085,0.495472632929979,0.285993913080077,0.355465339810701,0.543352234147166,1,0.545804123857301,0.507675476751239,0.365575884861547,0.326196242023788,0.348201661080177,0.405011019014067,0.360013284871731,0.377699752880107,0.435884636963675,0.38112304569782,0.293416916875444,0.343749839695357,0.328849381348914,0.307947728073601,0.203361516214925,0.308560668343909,0.380501829884518,0.252899228942799,0.199826038911326,0.271979482944721,0.288764780362924,0.221028809958978,0.103171542169714,0.32574218035065,0.265753292006659,0.354904071618279,0.393209805968432,0.329245005733812,0.313454331384761,0.324227336149017,0.298722146512021,0.281740116327502,0.191434261321101,0.169362677448092,-0.0144510101141009,0.0850292626614078,0.215985688974854,-0.0326412500422059,-0.216354359195732,0.0658638747732661,0.193950686983314,0.00710750648229248,-0.12626825702003,0.694922520729236,0.374602005520975,0.265389990395328,0.317741504152035,0.034335107454649,0.694922520729214,0.374602005521676,0.265389990395028,0.31774150415173,0.0343351074548685,0.0449297583817333,-0.0837028214559437,0.111574244702151,-0.170520979684204,0.0890474952929321,-0.107464993314118,0.153980980439124,-0.196160739029709,-0.0964380441609403
"prec8",-0.0416865430467342,0.277480445716954,-0.116098251065801,-0.187633155283316,-0.0130484424932311,0.214550200311098,0.777577752274707,0.31509465199019,-0.177023108723696,-0.370329546459198,-0.247921255923036,0.545804123857301,1,0.330405468036193,-0.229759633805633,0.179907792368566,0.231865852892485,0.260986465649719,0.25332879285437,0.220429571445783,0.374861375083794,0.383113676278827,0.384946909275822,0.389574064638509,0.460292506898011,0.438591949412673,0.195901733737164,0.122321597194839,0.347120922818956,0.545020678478314,0.468242037611972,0.370529632633338,0.343835727253762,0.349515355585791,0.382125393300613,0.34639855949084,0.215727623446208,0.181515800815362,0.326618012412227,0.439691801890156,0.447567060784753,0.388039106370253,0.369920250264525,0.383041165196055,0.427416167449626,0.594282291043473,0.100463202608298,-0.101633785737828,0.278125158457226,0.549841201013897,0.338269029713181,0.23915631596972,0.187819603128354,0.168444284062022,0.203064968433986,0.18807168565943,0.322347709725942,0.371396426368348,0.362000035683903,0.306322033687726,0.188071685659279,0.322347709727621,0.371396426368342,0.362000035684729,0.30632203368778,0.0432640695042892,-0.0404928465700173,0.0727788464152161,-0.186223926995394,0.0379499467869358,-0.0667040344196331,0.0397428781145513,-0.135554592705442,0.0629615924853579
"prec9",-0.0997956832361869,-0.48656400040768,0.394916345823584,-0.294315350643079,0.218690618090835,0.0743196528681136,0.587508014588679,0.934926327535536,0.552957264036687,0.466061096501871,0.451259586963937,0.507675476751239,0.330405468036193,1,0.696620094382731,0.431535569291366,0.426564721906873,0.350326866112484,0.455472839788819,0.36087815300162,0.346994487111788,0.365914853430398,0.317174166123064,0.283725788619948,0.228295158808654,0.373366458782342,0.248568427129695,0.136913739326442,0.116969704410987,0.0994416760899282,0.135572995823037,0.266916732320945,0.20217546592187,-0.0306793510104277,-0.136011594143403,0.40982301720049,0.325202502820646,0.226829133169366,0.268234456490443,0.226014292373846,0.235417217846208,0.314992553157298,0.253841896068425,0.0953570323326553,-0.00638805764503703,0.160637429194468,-0.0187219803705453,-0.19219885269147,-0.305890960643324,-0.234729773714915,-0.213810436711515,0.0735456721221892,0.000340594681171552,-0.339320397930644,-0.419402715732934,0.868866580902677,0.370431972632386,0.144512638030566,0.241170618380016,-0.194244926961484,0.868866580902775,0.370431972632856,0.14451263803002,0.241170618379355,-0.194244926961368,0.063757049473298,0.0569931437545597,0.0740035320607229,0.0143260091219804,0.022042188890857,-0.113846612964443,0.0936924553975154,-0.138411819675811,-0.036320972087993
"prec10",-0.127631726555499,-0.909079780510923,0.663966716882008,-0.315669573215998,0.142884280252205,-0.00334333625762554,-0.0100063450132123,0.696842274864274,0.846133466165131,0.867105125292039,0.799037995463481,0.365575884861547,-0.229759633805633,0.696620094382731,1,0.365362034569437,0.36489249671523,0.274192098040257,0.366976153033987,0.291973343937617,0.156124056108976,0.164218071848097,0.0721813074004473,0.0669386884933155,-0.0671446762542189,0.115248668364315,0.173333755041629,0.158085486105237,-0.0433805436956701,-0.265206472463161,-0.200412453881197,-0.00948119528662048,0.000598956658147032,-0.231820903488954,-0.428959591399326,0.222355813311993,0.253000075370053,0.208937618072785,0.129546997507986,-0.032438687285269,-0.0510669218442013,0.0586912950582053,0.0292476049352525,-0.122072900504712,-0.312710787243239,-0.238350560351687,-0.0875387146226653,-0.0463129553778045,-0.465169959117734,-0.684704000464428,-0.55865214019297,-0.197171339077102,-0.0863572530027782,-0.443819738079529,-0.625919713287633,0.869725268058275,0.217029990878768,-0.0784441538184188,0.040277193100495,-0.429449211586514,0.869725268058359,0.217029990877976,-0.0784441538189596,0.0402771930988444,-0.429449211586339,0.0799039173298934,0.0810215569138864,-0.0422397040581757,0.0692534539412407,-0.100336695119159,0.0505596399442576,-7.65470522655038e-05,-0.0348897906933255,-0.203563476725908
"tmin1",-0.0186254188724671,-0.206167323050565,0.363251188804534,-0.798361208984646,0.0690616705431259,0.235359286948101,0.242655000531377,0.349111715608915,0.338057427967181,0.397535726111879,0.38214256109123,0.326196242023788,0.179907792368566,0.431535569291366,0.365362034569437,1,0.944409960808232,0.935755171002121,0.95142378225523,0.930703289420188,0.918405669233689,0.92737968548758,0.883479382134833,0.893255707933834,0.840184085605571,0.867772024818063,0.829343926285006,0.848499349197987,0.799865673672587,0.70955334598555,0.743817064056512,0.859911814563529,0.844682111467565,0.712701604673806,0.575801061470753,0.951278487134705,0.898813567095162,0.903596481750536,0.909757899068041,0.865103984240986,0.854292426750489,0.91563521019734,0.883884263175341,0.821175633695524,0.698533428719913,0.377031409875504,0.466380686079778,0.473655691743911,0.243888520329129,0.0432085345580958,0.115169091130073,0.51301746315077,0.536802311041829,0.242550719324553,0.176212991349673,0.484573863446633,0.955959542903292,0.818471713799367,0.898314005813659,0.360890089804026,0.484573863446493,0.955959542902956,0.818471713798837,0.898314005812926,0.360890089804128,-0.202440484141467,-0.154720633409734,0.0345879877117319,0.0547064464068591,-0.0135826888277865,0.193624070241103,0.0417809478760943,0.0604661024421622,-0.0530954734128122
"tmin2",0.0832869436510475,-0.287104760407485,0.418387580336527,-0.814607986945937,0.0547996383021748,0.11023059502885,0.211497407806112,0.318850643695925,0.426680191494245,0.402488633040886,0.399137572158636,0.348201661080177,0.231865852892485,0.426564721906873,0.36489249671523,0.944409960808232,1,0.956306792437873,0.969550497397338,0.956805512381811,0.921816975091184,0.89071777777251,0.900005067096432,0.870978195131065,0.835269301992381,0.860932493941028,0.878639475334384,0.863994939185519,0.787536504140272,0.716883438095884,0.741464087350089,0.840868838796825,0.842891198569391,0.72044751442451,0.555022058315404,0.924082869321253,0.952026410192261,0.921505718185297,0.909749207791291,0.881537195668795,0.854393341701853,0.888999846758025,0.889369501692925,0.817124016503884,0.682767760199274,0.433230247450528,0.494703863702838,0.477639542999446,0.204723216258973,0.0264274389571066,0.106546766757557,0.519359438585596,0.51336131625431,0.277837980975855,0.147364646591123,0.489252517131901,0.958926319791609,0.820449517104436,0.900753645579437,0.360922000304972,0.489252517131697,0.958926319791314,0.820449517104274,0.900753645578748,0.360922000305089,-0.171587773214223,-0.134599486546643,-0.0284330594819348,0.0120012038961818,-0.0473322790324201,0.168405857337663,0.0305042392578816,0.0221896779629824,-0.0940310695579987
"tmin3",0.0970366258170415,-0.202382023907061,0.36384396254173,-0.831763046100766,-0.00746386168857601,0.223027352332079,0.206586965522325,0.249919222702064,0.333482467733637,0.359156818029872,0.360360880608091,0.405011019014067,0.260986465649719,0.350326866112484,0.274192098040257,0.935755171002121,0.956306792437873,1,0.935536761974488,0.969926864095273,0.959012761730357,0.905193508469533,0.916300244005713,0.92676596077107,0.886317797945384,0.864479993539005,0.871636653869472,0.906637907336902,0.835114062317159,0.751650547115296,0.77824224735829,0.87859718558605,0.883254601547638,0.781787206876318,0.617849535459341,0.922710446163548,0.930545420432018,0.965562101896277,0.925140851560153,0.909157969561208,0.892988090829289,0.918836763929229,0.921237713485796,0.879242926956354,0.743887095406902,0.450575939982467,0.530216831645931,0.505938295808955,0.317059006217888,0.0624841827094524,0.122981190999779,0.570645969027647,0.57043513042614,0.32024376593796,0.202555774262151,0.433079184595122,0.974030564096607,0.858685013450212,0.930618453746823,0.415590080914029,0.433079184595005,0.974030564096382,0.858685013450065,0.930618453746341,0.41559008091416,-0.187781265574387,-0.162834347216053,-0.0337901323960499,-0.0166288128608562,-0.0410945993083793,0.167457837960491,0.0474106922570821,0.0131193578092531,-0.0811545675526002
"tmin4",0.0675403854260927,-0.266073857237257,0.405726872200516,-0.828379014512144,0.0631592261111027,0.122478864249928,0.251541170272793,0.340334514369927,0.380796665357337,0.396824986285043,0.408601198314994,0.360013284871731,0.25332879285437,0.455472839788819,0.366976153033987,0.95142378225523,0.969550497397338,0.935536761974488,1,0.949014169704513,0.925985336029195,0.925099224846145,0.913257061143515,0.889092800049017,0.854674604498521,0.871218176586381,0.864445490940407,0.835590194173449,0.784247841397245,0.717031795196234,0.731616490158942,0.850293559396152,0.855218964717228,0.699150003170662,0.543671267234852,0.93336034270132,0.931087359006703,0.895547212599974,0.92069374828901,0.878087204345193,0.850329393471845,0.908584719507738,0.902412600203827,0.810763217807409,0.68236584627982,0.443700989031837,0.502500822690867,0.447558026455106,0.166620090849689,0.0347808215835809,0.0836762161219122,0.498394886719465,0.520761764970934,0.224850226664453,0.112051052833816,0.50049242649396,0.965345209648554,0.814034218432755,0.899408567289503,0.340295739520062,0.500492426493803,0.965345209648355,0.814034218432419,0.89940856728876,0.340295739520242,-0.145817354650976,-0.106954841076887,-0.00902556145927652,0.0427366617149334,-0.0313807907611127,0.204001185796986,0.0379637045471618,0.0578999507334395,-0.0621041709863964
"tmin5",0.128164290810329,-0.205698023729094,0.355179395112715,-0.815330621283475,0.0578917308407008,0.182924511326545,0.156171551784635,0.249501070685507,0.37732848515457,0.394915125733684,0.39756314513689,0.377699752880107,0.220429571445783,0.36087815300162,0.291973343937617,0.930703289420188,0.956805512381811,0.969926864095273,0.949014169704513,1,0.954573738120641,0.910711949022104,0.93190742037917,0.927387129440564,0.878612186625264,0.834244295670273,0.87084211462677,0.893571234200799,0.790956337969815,0.715657255260456,0.753233816346225,0.865706568574978,0.865244137229318,0.755414838032638,0.581989535321099,0.901865320307841,0.930230175350911,0.945280366124387,0.903123772045606,0.900412163199429,0.875999360956875,0.912768740745898,0.91616879304963,0.86251830092931,0.716967490722567,0.400490585798474,0.528219884325973,0.519751703703074,0.232331414817603,-0.0204608094678197,0.0845431881453316,0.541634476870719,0.517235630404646,0.276893424335714,0.152082709151051,0.440868761912833,0.975862309541264,0.833249714554446,0.915615484298302,0.364025805385971,0.440868761912629,0.975862309541281,0.833249714554354,0.915615484297727,0.36402580538606,-0.203325129681237,-0.155084502276272,0.0152703176685968,0.0219983655035027,0.0281400900178765,0.121410538494873,0.119146466820282,-0.00723012477441348,-0.100737439533293
"tmin6",0.0628810419216095,-0.0429853552665786,0.263450937794017,-0.812088740929904,0.0109318614624638,0.300466941220287,0.337095628843103,0.226804163328157,0.208841923219299,0.240278782984663,0.285993884682173,0.435884636963675,0.374861375083794,0.346994487111788,0.156124056108976,0.918405669233689,0.921816975091184,0.959012761730357,0.925985336029195,0.954573738120641,1,0.959007872906639,0.953428341460696,0.955934660394594,0.952361398246393,0.879952709464253,0.840048792644616,0.883753290631945,0.88003625681586,0.82818180961942,0.829895690052102,0.912572907392299,0.912366101657484,0.831244687607847,0.700813871533127,0.925146951857236,0.896887468781869,0.934789723596074,0.949316652966412,0.949845853024569,0.942198795945043,0.961785825599067,0.954371974961623,0.922913693293859,0.824087930738568,0.50093061288917,0.510818053976576,0.514387673553525,0.398762590314042,0.188076187538312,0.160774112907521,0.572062085026739,0.580838923168344,0.370576334753191,0.276645887023859,0.386531790008233,0.984091386071076,0.89308371509974,0.956042035665175,0.469285537664956,0.386531790008159,0.984091386071168,0.893083715099455,0.956042035664801,0.46928553766511,-0.190093375516129,-0.162032410396873,0.0601665079113191,0.0189052827721592,0.0612534502228768,0.122680239883455,0.116282097825689,0.0201041655605315,-0.0266534185660734
