"ID","SICA","year","DefectosTotales","ASNM","Luminosidad","prec1","prec2","prec3","prec4","prec5","prec6","prec7","prec8","prec9","prec10","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmax1","tmax2","tmax3","tmax4","tmax5","tmax6","tmax7","tmax8","tmax9","tmax10","tmean1","tmean2","tmean3","tmean4","tmean5","tmean6","tmean7","tmean8","tmean9","tmean10","dtr1","dtr2","dtr3","dtr4","dtr5","dtr6","dtr7","dtr8","dtr9","dtr10","PrecTotal","TminTotal","TmaxTotal","TmeanTotal","DtrTotal","PrecTotalAvg","TminTotalAvg","TmaxTotalAvg","TmeanTotalAvg","DtrTotalAvg","OrientationNum","Slope","pH_avg","org_avg","Franco","Arcilloso","Limoso","Arenoso","Cascajoso","PuntajeTotal"
"114",6604502270,2011,1.92,1563,2,142.717359009,186.10723999,248.726760254,201.147680054,200.450681763,238.76868042,189.836799927,142.233800049,250.286998901,319.370759277,16.4604398727,16.4407599258,16.4048400497,16.7132799149,16.4801199722,16.3872397995,16.6724001312,16.4558399582,16.3338801575,15.978639946,25.3684402466,25.124039917,24.8074802399,24.8796398926,24.7964399719,24.7274000549,25.1504799652,25.3839598846,24.169839859,23.519240036,20.914440155,20.7824001312,20.6061601639,20.7964601517,20.6382799149,20.5573196411,20.9114398956,20.9198999405,20.2518596649,19.7489395142,8.90800094604,8.68328094482,8.40263938904,8.1663608551,8.31632041931,8.34016036987,8.47808074951,8.92812156677,7.83596038818,7.540599823,2119.64675964,164.327439728,247.926960068,206.127199173,83.5995254516,211.964675964,16.4327439728,24.7926960068,20.6127199173,8.35995254516,246.0379944,17.7028008,5.625,0.02175,3,3,3,0,0,79
"115",6604501277,2011,1.91,1838,2,122.4947995,139.194840698,205.980678711,166.496200562,161.147479858,165.475839233,134.383199463,119.949920044,198.869719849,257.288001709,15.4307600403,15.306720047,14.8659199905,15.6089599991,15.3846800232,14.8613199615,15.771119957,15.2286001205,15.1360400009,14.5666799545,22.3667599869,21.6696801758,21.7124000549,21.8004798126,22.2874001312,21.7644400024,23.0843598938,22.5926000214,21.6556000519,20.6785200882,18.8987603188,18.4881997108,18.2891602516,18.7047200203,18.8360395432,18.3128800392,19.427740097,18.9106001854,18.395819664,17.6226000786,6.9359998703,6.36295986176,6.84648036957,6.19151973724,6.90271949768,6.90312099457,7.31324005127,7.36399936676,6.51955986023,6.11184024811,1671.28067963,152.160800094,219.612240219,185.886519909,67.4514398575,167.128067963,15.2160800094,21.9612240219,18.5886519909,6.74514398575,260.0830078,30.4598999,5.4,0.038,3,0,3,0,0,80
"138",6608801400,2011,1.52,1408,2,123.970440369,135.209200439,179.721759033,236.895280151,189.908000488,203.836239624,222.378480835,191.359240112,153.310120239,232.430480957,16.4484399796,17.0568400574,16.9929198456,17.1573600006,17.2242799377,16.8770799255,16.9078798676,16.9077999878,16.7025597763,16.6982801056,26.8536000824,27.4139998627,27.3556398773,26.9260800934,26.9512799835,26.5223197937,26.4776000977,26.9520799255,27.0840399933,26.3036801147,21.65102005,22.2354202271,22.1742801666,22.0417203903,22.0877799988,21.6996994019,21.6927404404,21.9299402237,21.8933000565,21.5009803772,10.4051589966,10.3571586609,10.3627204895,9.76872062683,9.72700119019,9.64524078369,9.56971931458,10.0442790985,10.3814792633,9.60540008545,1869.01924225,168.973439484,268.840319824,218.906881333,99.8668785095,186.901924225,16.8973439484,26.8840319824,21.8906881333,9.98668785095,171.529007,10.8964005,5.4,0.038,3,0,3,0,0,76
"147",6608801031,2011,1.09,1565,2,114.589519958,134.838720703,161.80276001,237.39855957,195.967199707,193.827519531,207.486121826,176.281759033,144.17223938,220.109760742,15.6035200119,16.2941199493,16.2656400299,16.1490799713,16.4299200058,16.0945599365,15.9709999466,16.3262399673,16.1024002075,16.0958800125,25.0729198456,25.5023199463,25.2112800598,24.73,24.7195999908,24.6713999939,24.6600800323,24.9652400208,25.2487999725,24.2084799194,20.3382201195,20.8982200623,20.7384605408,20.4395399094,20.574760437,20.3829803467,20.3155398369,20.645740509,20.6756000519,20.1521806717,9.46939945221,9.20819854736,8.94564056396,8.58091926575,8.28968048096,8.57683944702,8.68908023834,8.63899993896,9.14640045166,8.11260032654,1786.47416046,161.332360039,248.990119781,205.161242485,87.6577587128,178.647416046,16.1332360039,24.8990119781,20.5161242485,8.76577587128,180,13.6618996,5.4,0.038,3,0,3,0,0,0
"153",6617000958,2011,1.7,1650,2,156.457359619,186.804240112,277.137799072,228.355839233,211.327080078,212.341799316,160.677480469,133.328920593,252.630560913,308.18579834,16.7077198792,16.7324401093,16.6815600586,16.79852005,16.7016398621,16.5689998627,16.2473600006,16.2707199478,16.0962001038,16.0853200531,26.2028398895,26.0174800873,25.891000061,26.0208800507,25.5254798889,25.5481200409,26.4270001221,26.1679999542,25.4369200134,24.938640213,21.455280304,21.3749608994,21.286280632,21.40969944,21.1135597229,21.0585603714,21.3371801376,21.2193593979,20.7665605545,20.5119800568,9.4951210022,9.28503990173,9.20944023132,9.22236061096,8.82384109497,8.97912025452,10.1796398163,9.89727973938,9.34071922302,8.85332107544,2127.24687774,164.890479927,258.176360321,211.533421517,93.2858829498,212.724687774,16.4890479927,25.8176360321,21.1533421517,9.32858829498,120.9639969,18.2994995,5.4,0.038,3,0,3,0,0,80.5
"156",6617000282,2011,1.49,1786,2,152.690318604,178.612959595,266.191919556,228.445639038,213.166079712,209.479719849,163.953080444,133.689561157,243.46288208,293.494680176,16.2452399445,16.1357597733,16.0801202011,16.2172799301,16.1576800919,15.8938400269,15.7346400452,15.6962400055,15.5556399155,15.4863199615,25.0216000366,24.7612799835,24.4615197754,24.7148000336,24.3507598877,24.4309199524,25.0010800171,24.9264001465,23.9892799377,23.5181199646,20.6334199905,20.4485197067,20.270819664,20.4660396576,20.2542200089,20.1623797417,20.3678598404,20.311319828,19.7724604607,19.502219677,8.77636146545,8.62552070618,8.38139915466,8.49752044678,8.19307899475,8.5370798111,9.26643943787,9.23015880585,8.43364048004,8.03180027008,2083.18684021,159.202759895,245.175759735,202.189258575,85.9729995728,208.318684021,15.9202759895,24.5175759735,20.2189258575,8.59729995728,63.1380997,34.9665985,5.4,0.038,3,0,3,0,0,0
"157",6617000242,2011,1.29,1670,2,158.71500061,188.826040649,279.845356445,235.740960083,222.192919922,228.790360107,176.565239868,141.138800049,259.537602539,314.640197754,16.7744801331,16.7485600281,16.6379999542,16.8097199249,16.7109999847,16.5349998474,16.3149196625,16.3170799255,16.1411199951,16.0736798859,26.0221199036,25.780920105,25.6115599823,25.7676799011,25.3437599182,25.3420800781,26.1384801483,25.921680069,25.1615601349,24.6437997437,21.3983001709,21.2647399902,21.1247806549,21.2886991501,21.0273799896,20.938539505,21.2266998291,21.1193799973,20.6513404846,20.3587388992,9.24763870239,9.0323600769,8.97356033325,8.95796012878,8.63275909424,8.80707931519,9.82355880737,9.60460090637,9.02043914795,8.57011985779,2205.99247803,165.063559341,255.733639984,210.398598671,90.6700763702,220.599247803,16.5063559341,25.5733639984,21.0398598671,9.06700763702,252.5249939,24.6406994,5.4,0.038,3,0,3,0,0,71
"161",6617000738,2011,2.54,1624,2,153.657518921,180.265679932,271.621882935,228.819119873,211.40012146,212.332879028,158.79855896,132.603999634,244.829998169,299.746201172,16.4834000397,16.459879837,16.4258400345,16.5276398468,16.4614400482,16.3004797745,16.0026401138,16.016119957,15.8440798569,15.8367999268,25.7444799042,25.5386000061,25.3421199799,25.5183598328,25.0479200745,25.1246799469,25.8520800018,25.6618799591,24.8708001709,24.3870397949,21.113940239,20.9992399216,20.8839797974,21.0229997635,20.7546796799,20.7125797272,20.927359581,20.8389997482,20.3574399948,20.1119194031,9.26107978821,9.07872200012,8.91627883911,8.9907207489,8.58648109436,8.82419967651,9.84943962097,9.64576148987,9.026720047,8.55023956299,2094.07596008,162.358319435,253.087959671,207.723137856,90.729642868,209.407596008,16.2358319435,25.3087959671,20.7723137856,9.0729642868,272.8619995,17.9780998,5.4,0.038,3,0,3,0,0,78
"162",6617001478,2011,2.41,1750,2,143.304199829,166.070640259,247.636200562,208.284519043,188.368959351,166.57052002,133.516358948,113.867559814,220.94132019,265.585316772,15.2717599869,15.1689199448,15.3181200409,15.3177999496,15.2843198013,15.015,14.7519599915,14.7181999207,14.6226399612,14.6322000504,24.1631600189,23.9628001404,23.6202400208,23.9022800446,23.5132401276,23.7384401703,24.1142800903,24.1881597137,23.0533601379,22.6777200317,19.7174601555,19.5658602715,19.4691796303,19.6100401878,19.3987803459,19.3767199516,19.4331202507,19.4531798363,18.8379998207,18.6549596786,8.89140033722,8.79388141632,8.30211925507,8.58448123932,8.22892093658,8.72343921661,9.36232089996,9.46996021271,8.43072032928,8.04551887512,1854.14559479,150.100919647,236.933680496,193.517300129,86.8327627182,185.414559479,15.0100919647,23.6933680496,19.3517300129,8.68327627182,196.4490051,23.9183998,5.4,0.038,3,0,3,0,0,0
"166",6631800514,2011,1.45,1700,2,119.522720032,142.34447998,215.845921021,176.701800537,176.251558838,156.324720459,144.534560547,137.03196167,183.208560791,265.537679443,15.9788800049,15.9414000702,15.7641999817,15.9958799744,15.4602799988,15.2931999588,15.7211199188,15.4778399658,15.6721200943,15.4167998886,25.4470800018,25.1221600342,24.4178400421,24.3791200256,24.3791598511,24.4951602173,24.5146800995,25.013999939,24.0478398895,23.5672000885,20.7129802704,20.5317802429,20.0910205841,20.1875,19.9197201729,19.8941802979,20.1179003716,20.2459201813,19.8599801064,19.4919996262,9.46820068359,9.18075942993,8.65364074707,8.38323974609,8.91887950897,9.20196151733,8.79356098175,9.53615951538,8.37572002411,8.15040016174,1717.30396332,156.721719856,245.384240189,201.052981854,88.662522316,171.730396332,15.6721719856,24.5384240189,20.1052981854,8.8662522316,67.5035019,23.4655991,5.33333333333,0.0421666666667,3,3,3,0,0,80.5
"171",6631802667,2011,0.55,1886,1,116.577039795,134.704919739,210.180240479,172.11447876,169.079039917,156.134160767,134.188040771,134.882199097,174.321879883,249.604078369,16.0810800171,15.9794799042,15.6304000092,15.9607998657,15.4852798843,15.1146400833,15.7501600647,15.3632799911,15.5269599533,15.3131200409,25.1754400635,24.7610398102,24.1273197937,24.1061600494,24.1244400024,24.1448799896,24.4517601013,24.6340000153,23.9572400665,23.4371199799,20.6282596588,20.3702597618,19.87885952,20.0334796906,19.8048596382,19.6297602654,20.1009597778,19.9986405373,19.742099762,19.375120163,9.09436035156,8.78155994415,8.49691963196,8.14535903931,8.63915920258,9.0302400589,8.70159912109,9.27072048187,8.43027877808,8.12400054932,1651.78607758,156.205199814,242.919399872,199.562298775,86.7141971588,165.178607758,15.6205199814,24.2919399872,19.9562298775,8.67141971588,79.0772018,13.2341003,5.33333333333,0.0421666666667,3,3,3,0,0,82.25
"176",6631801270,2011,1.6,1610,1,120.881759644,144.959840088,218.673040161,173.193439941,183.083760376,149.063480835,153.475921021,139.877280273,186.431880493,270.536600342,16.3529199982,16.3059999084,16.2357201767,16.2829599762,15.7168799591,15.5949999237,15.7706400299,15.6194799423,15.8610798645,15.8159198761,26.6318798828,26.3104000092,25.7014001465,25.6291599274,25.4487999725,25.5960002136,25.642359848,26.0606400299,25.269280014,24.8741200256,21.4924001694,21.3081998825,20.9685602188,20.9560604095,20.582839489,20.5955004692,20.7065005302,20.8400602341,20.5651798248,20.3450202942,10.2789592743,10.0044002533,9.46568107605,9.34619903564,9.73191928864,10.0010004044,9.87172031403,10.441160202,9.4081993103,9.05820083618,1740.17700317,159.556599655,257.16404007,208.360321522,97.6074399948,174.017700317,15.9556599655,25.716404007,20.8360321522,9.76074399948,187.7449951,27.0695992,4.15,0.01025,1,3,1,0,0,77.75
"177",6631800573,2011,3.3,1455,1,128.526519165,163.992999268,227.154720459,179.49711853,195.893919678,177.729881592,175.240840454,149.886879272,211.558999634,288.268079834,17.0166799927,16.9666400909,17.1307199097,17.0787200165,16.6340399551,16.6472401428,16.5712400436,16.4187601471,16.5266801071,16.6405598831,27.6972801208,27.5963198853,27.1636000824,27.0992001343,26.6729998016,26.6803598022,27.078839798,27.2167601776,26.5337600708,26.1746398926,22.3569803238,22.2814798355,22.1471605301,22.0889596939,21.6535205841,21.6637992859,21.8250398636,21.8177604675,21.5302200317,21.4076004028,10.68060112,10.6296787262,10.0328807831,10.0204792023,10.0389595032,10.0331192017,10.5076007843,10.7980003357,10.0070800781,9.53408050537,1897.74995789,167.631280289,269.913759766,218.772521019,102.28248024,189.774995789,16.7631280289,26.9913759766,21.8772521019,10.228248024,98.8002014,44.414299,4.15,0.01025,1,3,1,0,0,82
"178",6631800919,2011,2.57,1548,2,120.494199829,145.302399292,218.081159668,175.546199341,179.926039429,153.314838867,149.773719482,137.652199097,186.939758911,271.199359741,16.0914001083,16.066360054,15.9818398666,16.1234401321,15.562480011,15.4778798676,15.7513199615,15.5737600327,15.7875200653,15.6098799133,25.9725199127,25.7008000183,24.9908001709,24.9542399597,24.8649198151,25.0197200012,24.971519928,25.5245600128,24.5511998749,24.1277198029,21.0319604874,20.8835802078,20.4863204956,20.5388402939,20.2136998177,20.2487998009,20.3614196777,20.5491604805,20.169359684,19.8687996864,9.88112068176,9.63443946838,9.00896072388,8.83080101013,9.30243968964,9.54184055328,9.22019958496,9.95080089569,8.76367855072,8.51784038544,1738.22987366,158.025880012,250.677999497,204.351940632,92.6521215439,173.822987366,15.8025880012,25.0677999497,20.4351940632,9.26521215439,313.2099915,10.3938999,4.15,0.01025,1,3,1,0,0,72
"180",6631803377,2011,0.75,1400,1,128.526519165,163.992999268,227.154720459,179.49711853,195.893919678,177.729881592,175.240840454,149.886879272,211.558999634,288.268079834,17.0166799927,16.9666400909,17.1307199097,17.0787200165,16.6340399551,16.6472401428,16.5712400436,16.4187601471,16.5266801071,16.6405598831,27.6972801208,27.5963198853,27.1636000824,27.0992001343,26.6729998016,26.6803598022,27.078839798,27.2167601776,26.5337600708,26.1746398926,22.3569803238,22.2814798355,22.1471605301,22.0889596939,21.6535205841,21.6637992859,21.8250398636,21.8177604675,21.5302200317,21.4076004028,10.68060112,10.6296787262,10.0328807831,10.0204792023,10.0389595032,10.0331192017,10.5076007843,10.7980003357,10.0070800781,9.53408050537,1897.74995789,167.631280289,269.913759766,218.772521019,102.28248024,189.774995789,16.7631280289,26.9913759766,21.8772521019,10.228248024,91.569397,30.6124001,4.15,0.01025,1,3,1,0,0,82
"181",6631802246,2011,1.35,1672,2,116.050518799,136.116958313,209.592120361,172.328800049,168.6859198,152.360922241,134.016360474,134.88151947,174.224839478,251.84815918,15.9581999207,15.8822399139,15.5782398987,15.8979599762,15.3888400269,15.076360054,15.6835998917,15.330960083,15.5153599548,15.259240036,25.0702800751,24.6806799316,24.0069599152,23.9735198212,24.0204399872,24.0722800446,24.265759964,24.5826799774,23.7758799744,23.2604000092,20.5142397881,20.2814598083,19.792599678,19.935739994,19.7046394348,19.5743203163,19.9746799469,19.9568200111,19.6456203461,19.2598204613,9.11208057404,8.79843902588,8.42872047424,8.07556056976,8.63159942627,8.99592113495,8.58216094971,9.25171947479,8.26052093506,8.00116062164,1650.10611817,155.570999756,241.7088797,198.639939785,86.1378831863,165.010611817,15.5570999756,24.17088797,19.8639939785,8.61378831863,348.6900024,21.4291,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"183",6631800877,2011,1.06,1615,1,119.377199707,142.045280151,215.970201416,175.67855957,177.186120605,153.978240356,145.201239014,137.123399048,182.428920288,265.022238159,16.0495198822,16.0051597595,15.8367599869,16.0301999664,15.48060009,15.3106800079,15.696119957,15.4704800415,15.6846799469,15.4766400146,25.6881600189,25.353319931,24.6581200409,24.6121199036,24.5784799194,24.70768013,24.7200401306,25.2089199829,24.2921600342,23.8359998322,20.8688402176,20.6792392731,20.2474393845,20.3211593628,20.029540062,20.009180069,20.2080798149,20.3396997452,19.9884200096,19.6563200951,9.63863945007,9.34815979004,8.8213596344,8.58192062378,9.09787940979,9.39699935913,9.02391910553,9.73843955994,8.60748004913,8.35936069489,1714.01139831,157.040839653,247.654999924,202.347918034,90.6141576767,171.401139831,15.7040839653,24.7654999924,20.2347918034,9.06141576767,310.072998,18.4449005,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"185",6631800663,2011,1.06,1841,2,114.072240295,132.097200623,204.599279785,168.484599609,160.632758789,151.394638672,126.259320374,131.890078735,171.920159302,246.474559326,15.7969198608,15.7103199387,15.325,15.7938399506,15.3501599884,14.9574401474,15.7552800369,15.2859199905,15.3997600555,15.04708004,24.3096399689,23.9043200684,23.2876000214,23.2875199127,23.4313998413,23.3611199951,23.7950397491,23.9320800018,23.1477200317,22.5303199005,20.0532803535,19.8073196411,19.3062996864,19.5406799316,19.3907799721,19.1592803001,19.7751603127,19.6089997292,19.2737402916,18.7886996269,8.51272106171,8.19400024414,7.96259975433,7.49367904663,8.08124065399,8.40367984772,8.03975963593,8.64615917206,7.74796009064,7.48323917389,1607.82483551,154.421720009,234.986759491,194.704239845,80.565038681,160.782483551,15.4421720009,23.4986759491,19.4704239845,8.0565038681,93.2891998,19.4447002,5.25,0.0645,3,0,3,0,0,82.5
"191",6631800317,2011,0.8,1841,2,104.53256012,118.631679687,188.598922119,150.663278809,140.247081299,128.847280273,105.343560486,118.281359558,155.359920044,226.979641724,15.4119199371,15.3153199005,14.8016000366,15.4648399734,15.0228400803,14.5377600098,15.5443599701,14.9188799667,15.0144400406,14.6485199738,23.5365197754,23.1441599274,22.5001202393,22.6209598541,22.8024000549,22.6232800293,23.3102800751,23.2283599854,22.6109999084,21.9424401093,19.474219799,19.229739666,18.6508603096,19.0429000854,18.9126205444,18.5805196762,19.4273200035,19.0736193657,18.8127198219,18.2954797745,8.12460041046,7.82883930206,7.69851970673,7.15612030029,7.77956008911,8.08551979065,7.76591968536,8.30947971344,7.59656047821,7.29392051697,1437.48528412,150.680479889,228.319519959,189.499999046,77.6390399933,143.748528412,15.0680479889,22.8319519959,18.9499999046,7.76390399933,98.4475021,22.4727001,5.33333333333,0.0421666666667,3,3,3,0,0,0
"193",6631800111,2011,1.1,1648,2,117.385119934,140.988920288,213.163840942,173.75776062,174.852000732,146.972401123,141.29644043,136.086837158,178.675480347,260.745480347,15.9878400803,15.9495201111,15.7875600052,15.972480011,15.3927599716,15.230039978,15.6118399429,15.3894799805,15.6306399918,15.4342399979,25.6508401489,25.3268800354,24.5990798187,24.5498000336,24.5200401306,24.6738801575,24.6294797516,25.1689198303,24.2312000275,23.8002397919,20.819340229,20.6381998062,20.1933197975,20.2611403465,19.9564003944,19.95195961,20.120660305,20.2792000771,19.9309196472,19.6172399521,9.66300106049,9.37735939026,8.81151866913,8.57732105255,9.12728023529,9.44384002686,9.01764011383,9.77944087982,8.60055923462,8.3659992218,1683.92428192,156.38640007,247.150359726,201.768380165,90.7639598847,168.392428192,15.638640007,24.7150359726,20.1768380165,9.07639598847,261.4309998,16.6504993,5.95,0.0245,0,3,0,0,3,76.5
"195",6631802959,2011,1.35,1519,2,118.483160706,140.32512085,214.85223999,173.095880127,177.702520142,149.738320313,144.839558716,137.389359741,178.894920044,260.333595581,16.2118400192,16.1473199463,15.9558799744,16.0961200333,15.5326000214,15.3120000839,15.6578800201,15.4377199936,15.6847200012,15.5774398804,26.0951600647,25.7090401459,25.069280014,24.999240036,24.9104800415,25.0453599548,25.111720047,25.5041600037,24.7430400085,24.3164401245,21.1534996033,20.9281797409,20.5125803947,20.5476808548,20.221540451,20.1786804199,20.3847994804,20.4709401131,20.2138800621,19.9469404221,9.88331985474,9.56171989441,9.11340045929,8.90312004089,9.37788009644,9.73336029053,9.45383930206,10.0664396286,9.05832004547,8.73900032043,1695.65467621,157.613519974,251.503920441,204.558721542,93.8903999329,169.565467621,15.7613519974,25.1503920441,20.4558721542,9.38903999329,211.1089935,28.7609997,4.15,0.01025,1,3,1,0,0,82.5
"197",6631800103,2011,0.75,1666,2,115.82980011,138.463480225,210.246240234,172.816480713,170.978162231,146.678561401,136.181960144,135.200679321,174.702000122,254.733922729,15.9201999664,15.8707600784,15.6446799469,15.890920105,15.3249600983,15.0993999481,15.5880399323,15.3100001144,15.5410400391,15.3123599625,25.3293599701,24.9779600525,24.251760025,24.2058000183,24.2210399628,24.3468800354,24.364759903,24.8467601776,23.9422401428,23.4822801208,20.6247797012,20.4243602753,19.948220253,20.0483593941,19.7730002403,19.7231397629,19.9763998985,20.0783801079,19.7416400909,19.3973202705,9.40915870667,9.10720062256,8.60708045959,8.31487941742,8.89608097076,9.24748039246,8.77671909332,9.53675937653,8.40119934082,8.16992092133,1655.83128723,155.502360191,243.968840408,199.735599995,88.4664793015,165.583128723,15.5502360191,24.3968840408,19.9735599995,8.84664793015,170.5379944,11.1521997,5.95,0.0245,0,3,0,0,3,79
"198",6631802574,2011,1.4,1595,1,117.573960571,139.237880249,213.320839844,172.531199341,175.644680786,148.887080688,141.955080566,136.513640747,176.836920166,257.421080322,16.1606400299,16.0935601044,15.8784799957,16.0454000092,15.481879921,15.2419200897,15.6333999634,15.3920000458,15.638599968,15.5120399475,25.9267998505,25.5371199036,24.880759964,24.8151599884,24.7494798279,24.880759964,24.9480000305,25.3422000122,24.5751599121,24.1431599426,21.0437202454,20.8153400421,20.3796200752,20.4302806854,20.1156797409,20.061340332,20.2906999588,20.367099762,20.1068797112,19.8276000023,9.76615905762,9.44356155396,9.00228023529,8.76976013184,9.26759910583,9.63883972168,9.31459999084,9.9501991272,8.93655872345,8.63111972809,1679.92236328,157.077920075,249.798599396,203.438260555,92.7206773758,167.992236328,15.7077920075,24.9798599396,20.3438260555,9.27206773758,0,0,4.15,0.01025,1,3,1,0,0,82.5
"200",6631802787,2011,0.8,1781,2,110.719600525,127.985958862,199.662441406,162.725360718,154.665639038,142.980440063,119.210359497,128.239239502,165.288039551,238.690039673,15.7298000717,15.6348399734,15.212159996,15.7101597977,15.2507600403,14.8243599319,15.6693999481,15.160960083,15.2894400024,14.9652399063,24.2348802185,23.8355599213,23.1844802856,23.2124799347,23.3425598907,23.2722399902,23.7279598999,23.8290000153,23.1156400299,22.5152800751,19.9823403358,19.7351999283,19.1983203888,19.4613204002,19.2966599464,19.0482997894,19.6986804008,19.4949803352,19.2025403976,18.7402596474,8.50508022308,8.20071983337,7.97232055664,7.50232028961,8.09179973602,8.44787979126,8.0585603714,8.66804027557,7.82620048523,7.55004024506,1550.16711883,153.447119751,234.270080261,193.85860157,80.8229618072,155.016711883,15.3447119751,23.4270080261,19.385860157,8.08229618072,106.5790024,28.9741993,5.33333333333,0.0421666666667,3,3,3,0,0,82
"204",6631801887,2011,0.55,1626,2,117.021519775,138.387238159,211.211079102,174.435040283,170.53328186,153.624760742,136.736240845,135.77236145,177.174960938,256.489920654,15.9036800766,15.8481200409,15.5868000412,15.8957200241,15.3781599808,15.1210000229,15.689640007,15.3687200165,15.5516400146,15.2635599136,25.0364400482,24.6726398468,23.9820400238,23.9443999481,24.0031600952,24.0730000305,24.1976399231,24.5996797943,23.6941200256,23.1762800598,20.4700598717,20.2603797913,19.7844200134,19.9200606346,19.6906599998,19.5970001221,19.9436397552,19.9842000008,19.622879982,19.2199206352,9.13276004791,8.82452011108,8.39524078369,8.04868030548,8.62500095367,8.95199966431,8.50799942017,9.23095989227,8.14248085022,7.91272068024,1671.38640381,155.607040138,241.379399795,198.493220806,85.772362709,167.138640381,15.5607040138,24.1379399795,19.8493220806,8.5772362709,232.3860016,31.9612999,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"205",6631800916,2011,1.55,1580,2,121.447640076,147.597441406,219.549279175,174.649200439,182.421959839,152.704160767,153.808080139,138.882079468,190.186240845,274.754200439,16.2276800537,16.2047602081,16.1785997772,16.2638399506,15.7045199203,15.6582799911,15.8364400482,15.6862799454,15.8980799103,15.7839199448,26.3590401459,26.1221598053,25.4418399048,25.4025200653,25.2431598663,25.3968799591,25.3743598938,25.8963999939,24.9591199493,24.5631200409,21.2933597565,21.1634597778,20.8102197647,20.8331794739,20.4738402367,20.5275797844,20.6053996086,20.7913403511,20.4285998344,20.1735200882,10.1313591003,9.91740036011,9.26323890686,9.13867950439,9.53864002228,9.73859882355,9.53791904449,10.2101202011,9.06103992462,8.77919960022,1756.00028259,159.44239975,254.758599625,207.100498676,95.3161954879,175.600028259,15.944239975,25.4758599625,20.7100498676,9.53161954879,326.3099976,1.6733201,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"208",6631801846,2011,1.1,1750,2,110.719600525,127.985958862,199.662441406,162.725360718,154.665639038,142.980440063,119.210359497,128.239239502,165.288039551,238.690039673,15.7298000717,15.6348399734,15.212159996,15.7101597977,15.2507600403,14.8243599319,15.6693999481,15.160960083,15.2894400024,14.9652399063,24.2348802185,23.8355599213,23.1844802856,23.2124799347,23.3425598907,23.2722399902,23.7279598999,23.8290000153,23.1156400299,22.5152800751,19.9823403358,19.7351999283,19.1983203888,19.4613204002,19.2966599464,19.0482997894,19.6986804008,19.4949803352,19.2025403976,18.7402596474,8.50508022308,8.20071983337,7.97232055664,7.50232028961,8.09179973602,8.44787979126,8.0585603714,8.66804027557,7.82620048523,7.55004024506,1550.16711883,153.447119751,234.270080261,193.85860157,80.8229618072,155.016711883,15.3447119751,23.4270080261,19.385860157,8.08229618072,236.1430054,21.0762997,5.33333333333,0.0421666666667,3,3,3,0,0,82.5
"211",6638301650,2011,1.3,1519,2,143.407518311,197.947880249,251.670357056,195.335760498,198.380120239,234.987442627,184.513800049,131.974401245,263.48739624,323.313599854,16.6295200348,16.5803199768,16.5921198654,16.8564398193,16.6444799805,16.5157200241,16.7125197983,16.521320076,16.3871202087,16.142279892,25.4888800812,25.2191600037,25.0362801361,25.2090399933,25.0818000031,24.9886800385,25.4719600677,25.6811199951,24.4099200439,23.8174401093,21.0592002869,20.8997402191,20.8141994476,21.0327396393,20.8631401062,20.7522001266,21.0922403336,21.1012201309,20.398519516,19.9798603058,8.85935974121,8.63883972168,8.44416046143,8.35260009766,8.43732070923,8.47295951843,8.75943946838,9.15979957581,8.02280044556,7.67515945435,2125.01827637,165.581839676,250.404280472,207.993060112,84.8224391937,212.501827637,16.5581839676,25.0404280472,20.7993060112,8.48224391937,108.0270004,35.7535019,5.35,0.0523333333333,3,3,3,0,1,79
"213",6638300390,2011,3.25,1455,2,140.073080444,195.204801025,246.798279419,187.858640137,192.034680786,223.280839844,173.665800171,124.935601196,260.066760254,318.564440918,16.5124001694,16.4672801208,16.4737601852,16.7436000443,16.5345199585,16.3812401581,16.5986399841,16.4036799622,16.270799942,16.0286000443,25.0595998383,24.7300801086,24.642720108,24.8481600952,24.7995599365,24.684679718,25.195240097,25.3904399109,24.008440094,23.3785199738,20.7859992981,20.5986795425,20.5582399368,20.7958803177,20.6670398712,20.532959938,20.8969402313,20.8970603943,20.1396198273,19.7035598755,8.54719924927,8.26280021667,8.16895866394,8.1045589447,8.26504135132,8.30343818665,8.59659957886,8.98675918579,7.73764038086,7.34991836548,2062.48292419,164.414520569,246.73743988,205.575979233,82.3229141235,206.248292419,16.4414520569,24.673743988,20.5575979233,8.23229141235,0,0,5.41666666667,0.0498333333333,3,0,3,2,0,78
